Z_PK,Z_ENT,Z_OPT,ZUUIDHASH,ZEVENT,ZSOURCE,ZCATEGORYTYPE,ZINTEGERVALUE,ZCOMPATIBILITYVERSION,ZENDDAYOFWEEK,ZENDSECONDOFDAY,ZHASCUSTOMMETADATA,ZHASSTRUCTUREDMETADATA,ZSECONDSFROMGMT,ZSHOULDSYNC,ZSTARTDAYOFWEEK,ZSTARTSECONDOFDAY,ZVALUECLASS,ZVALUEINTEGER,ZVALUETYPECODE,ZSTRUCTUREDMETADATA,ZVALUE,Z9_VALUE,ZIDENTIFIERTYPE,ZQUANTITYTYPE,ZCREATIONDATE,ZLOCALCREATIONDATE,ZCONFIDENCE,ZENDDATE,ZSTARTDATE,ZVALUEDOUBLE,ZDOUBLEVALUE,ZUUID,ZSTREAMNAME,ZVALUESTRING,ZSTRING,ZMETADATA
22594,11,1,-6932705843981577683,,,,,0,3,53691,0,1,7200,0,3,53449,1,-3415611700202112343,6584185901589580638,2645.0,,,,,742229691.469877,742229691.469877,1.0,742229691.0,742229449.0,1.5031132373507439e+19,,FAD81E6C-07DE-46E8-89DA-635ED38E53BE,/app/usage,com.microsoft.VSCode,,
22595,11,1,919411094532860774,,,,,0,3,53700,0,1,7200,0,3,53691,1,2265061383570402976,6584185901589580638,2645.0,,,,,742229700.393344,742229700.393344,1.0,742229700.0,742229691.0,2.265061383570403e+18,,D0304C88-5012-4CF8-BFE5-5254E2F4B26F,/app/usage,com.brave.Browser,,
22596,11,2,607507076606190534,,,,,0,3,53700,0,0,7200,0,3,52176,2,1,-2475731913145812025,,,,,,742229701.031315,742229701.031315,1.0,742229700.0,742228176.0,1.0,,7D47C95E-E39C-4B1C-A738-FACE9A1FCF62,/display/isBacklit,,,
22597,11,1,3424102091822104904,,,,,0,3,53700,0,1,7200,0,3,53700,1,2961235614696431925,6584185901589580638,2645.0,,,,,742229701.020609,742229701.020609,1.0,742229700.0,742229700.0,2.961235614696432e+18,,29A11D59-8381-417F-840B-05F00FB58237,/app/usage,com.apple.finder,,
22599,11,1,-1063616559150745090,,,,,0,3,53767,0,1,7200,0,3,53765,1,8362759932630429498,6584185901589580638,2645.0,,,,,742229770.975251,742229770.975251,1.0,742229767.0,742229765.0,8.36275993263043e+18,,1BB0AD82-E6F3-4EE2-951D-827A048B1B3E,/app/usage,com.spotify.client,,
22600,11,1,3276070299840776431,,,,,0,3,53778,0,1,7200,0,3,53775,1,4674431735322325019,6584185901589580638,2645.0,,,,,742229779.373367,742229779.373367,1.0,742229778.0,742229775.0,4.674431735322325e+18,,679A70C5-19F5-47A7-B931-F1E53FE83538,/app/usage,com.googlecode.iterm2,,
22601,11,1,6186770884331898778,,,,,0,3,53826,0,1,7200,0,3,53778,1,-3415611700202112343,6584185901589580638,2645.0,,,,,742229826.515647,742229826.515647,1.0,742229826.0,742229778.0,1.5031132373507439e+19,,85836224-C753-400F-935E-D6E44D2C4BCA,/app/usage,com.microsoft.VSCode,,
22602,11,1,7608368285775648257,,,,,0,3,53837,0,1,7200,0,3,53826,1,2961235614696431925,6584185901589580638,2645.0,,,,,742229837.325154,742229837.325154,1.0,742229837.0,742229826.0,2.961235614696432e+18,,00790C3B-D29A-442B-87D5-204BC68E3D08,/app/usage,com.apple.finder,,
22603,11,1,-2420186494447269907,,,,,0,3,54042,0,1,7200,0,3,53837,1,-3415611700202112343,6584185901589580638,2645.0,,,,,742230042.605072,742230042.605072,1.0,742230042.0,742229837.0,1.5031132373507439e+19,,62B2CE37-BB77-4229-81EA-821DFF1EC962,/app/usage,com.microsoft.VSCode,,
22604,11,1,-7999886936270850540,,,,,0,3,54043,0,1,7200,0,3,54042,1,2961235614696431925,6584185901589580638,2645.0,,,,,742230043.687293,742230043.687293,1.0,742230043.0,742230042.0,2.961235614696432e+18,,121338C0-A98C-4447-90C2-26BB317F66E3,/app/usage,com.apple.finder,,
22605,11,1,6189212831141971691,,,,,0,3,54324,0,1,7200,0,3,54043,1,-3415611700202112343,6584185901589580638,2645.0,,,,,742230324.724927,742230324.724927,1.0,742230324.0,742230043.0,1.5031132373507439e+19,,AE6D95A7-B336-4AEB-BD09-823B7A6B7C83,/app/usage,com.microsoft.VSCode,,
22606,11,1,-5500069785382243772,,,,,0,3,54324,0,1,7200,0,3,54324,1,2961235614696431925,6584185901589580638,2645.0,,,,,742230324.752226,742230324.752226,1.0,742230324.0,742230324.0,2.961235614696432e+18,,D4505EF0-5B03-48F3-9ECB-05A1585C46E2,/app/usage,com.apple.finder,,
22607,11,1,-342151861176112608,,,,,0,3,54326,0,1,7200,0,3,54324,1,4674431735322325019,6584185901589580638,2645.0,,,,,742230326.642601,742230326.642601,1.0,742230326.0,742230324.0,4.674431735322325e+18,,40925C24-2A69-4FC3-804C-FCBDB2D081FD,/app/usage,com.googlecode.iterm2,,
22608,11,1,7261675826186397671,,,,,0,3,54327,0,1,7200,0,3,54326,1,2961235614696431925,6584185901589580638,2645.0,,,,,742230327.647922,742230327.647922,1.0,742230327.0,742230326.0,2.961235614696432e+18,,1ED6FAFB-8FCC-4CD9-A7A6-C596AD89911A,/app/usage,com.apple.finder,,
22609,11,2,-6745878185813423052,,,,,0,3,54324,0,0,7200,0,3,53772,2,1,-2475731913145812025,,,,,,742230327.71553,742230327.71553,1.0,742230324.0,742229772.0,1.0,,9675E241-CF5A-49CE-B3A2-3302D58B0707,/display/isBacklit,,,
22611,11,1,-6259979362453856579,,,,,0,3,58395,0,1,7200,0,3,58384,1,2265061383570402976,6584185901589580638,2645.0,,,,,742234395.277721,742234395.277721,1.0,742234395.0,742234384.0,2.265061383570403e+18,,B3588D51-F45B-4A62-8E43-117574EA416E,/app/usage,com.brave.Browser,,
22612,11,1,-8125182833083365956,,,,,0,3,58404,0,1,7200,0,3,58395,1,3494038269972524643,6584185901589580638,2645.0,,,,,742234404.432916,742234404.432916,1.0,742234404.0,742234395.0,3.4940382699725245e+18,,7CC83C34-E204-4A1E-9F2E-168C6465E226,/app/usage,com.druide.Antidote,,
22613,11,1,-6777774586164469302,,,,,0,3,58543,0,1,7200,0,3,58404,1,-3415611700202112343,6584185901589580638,2645.0,,,,,742234543.855912,742234543.855912,1.0,742234543.0,742234404.0,1.5031132373507439e+19,,BD3E24C9-55CD-4547-A94B-A14DCDA86445,/app/usage,com.microsoft.VSCode,,
22614,11,1,-9142143815333864838,,,,,0,3,58670,0,1,7200,0,3,58543,1,2265061383570402976,6584185901589580638,2645.0,,,,,742234670.820166,742234670.820166,1.0,742234670.0,742234543.0,2.265061383570403e+18,,B232746C-E715-4203-8314-F1C35F79CD47,/app/usage,com.brave.Browser,,
22615,11,1,-6962739013830980885,,,,,0,3,58758,0,1,7200,0,3,58670,1,-3415611700202112343,6584185901589580638,2645.0,,,,,742234758.67442,742234758.67442,1.0,742234758.0,742234670.0,1.5031132373507439e+19,,22D52FDE-B4CC-4A13-BA76-B5EF2D7F0542,/app/usage,com.microsoft.VSCode,,
22616,11,1,4792876054227712628,,,,,0,3,58837,0,1,7200,0,3,58758,1,2265061383570402976,6584185901589580638,2645.0,,,,,742234837.287957,742234837.287957,1.0,742234837.0,742234758.0,2.265061383570403e+18,,05A6F86B-6C82-41F2-A4CC-02BD6D14DF9E,/app/usage,com.brave.Browser,,
22617,11,1,-2189169549476840411,,,,,0,3,58841,0,1,7200,0,3,58837,1,3494038269972524643,6584185901589580638,2645.0,,,,,742234841.390311,742234841.390311,1.0,742234841.0,742234837.0,3.4940382699725245e+18,,1B19031D-8857-43A2-8D6C-9F76458A9204,/app/usage,com.druide.Antidote,,
22618,11,1,7912584260209850590,,,,,0,3,58842,0,1,7200,0,3,58841,1,2961235614696431925,6584185901589580638,2645.0,,,,,742234842.976079,742234842.976079,1.0,742234842.0,742234841.0,2.961235614696432e+18,,70F0F173-C76B-478E-8DBA-9B06306D7325,/app/usage,com.apple.finder,,
22619,11,1,6386997225077622188,,,,,0,3,58847,0,1,7200,0,3,58842,1,3494038269972524643,6584185901589580638,2645.0,,,,,742234847.992159,742234847.992159,1.0,742234847.0,742234842.0,3.4940382699725245e+18,,F8E69968-63A8-4916-A01C-2F977C0B5151,/app/usage,com.druide.Antidote,,
22620,11,1,8679300162874676002,,,,,0,3,58978,0,1,7200,0,3,58847,1,2265061383570402976,6584185901589580638,2645.0,,,,,742234978.294347,742234978.294347,1.0,742234978.0,742234847.0,2.265061383570403e+18,,C759F668-2AF4-472A-9879-B2C769390B98,/app/usage,com.brave.Browser,,
22621,11,2,-5418885274356275272,,,,,0,3,58976,0,0,7200,0,3,58384,2,1,-2475731913145812025,,,,,,742234979.166149,742234979.166149,1.0,742234976.0,742234384.0,1.0,,56E27BE4-F97E-4D0E-A70F-F69738AE14C1,/display/isBacklit,,,
22622,11,1,-4609594228928106414,,,,,0,3,58979,0,1,7200,0,3,58978,1,2961235614696431925,6584185901589580638,2645.0,,,,,742234979.152296,742234979.152296,1.0,742234979.0,742234978.0,2.961235614696432e+18,,C5282375-5E9F-49DB-8263-42BCE10BFCFF,/app/usage,com.apple.finder,,
22624,11,1,-5639790370160313176,,,,,0,5,70118,0,1,7200,0,5,69840,1,8276368722376633518,6584185901589580638,2645.0,,,,,743023719.022963,743023719.022963,1.0,743023718.0,743023440.0,8.276368722376633e+18,,CC065EF3-FD54-42D8-89F2-90E1B6C456E5,/app/usage,org.openvpn.client.app,,
22625,11,1,-2918739775665875950,,,,,0,5,70505,0,1,7200,0,5,70227,1,2265061383570402976,6584185901589580638,2645.0,,,,,743024105.049724,743024105.049724,1.0,743024105.0,743023827.0,2.265061383570403e+18,,F2E8A044-3D5C-4045-9316-B2F1C6676E0A,/app/usage,com.brave.Browser,,
22626,11,1,-7729775730515827595,,,,,0,5,70506,0,1,7200,0,5,70505,1,2961235614696431925,6584185901589580638,2645.0,,,,,743024106.811421,743024106.811421,1.0,743024106.0,743024105.0,2.961235614696432e+18,,31C72520-F408-449E-BE9C-854F0DAFD96F,/app/usage,com.apple.finder,,
22627,11,1,4340367001868088299,,,,,0,5,70718,0,1,7200,0,5,70506,1,2265061383570402976,6584185901589580638,2645.0,,,,,743024318.130412,743024318.130412,1.0,743024318.0,743024106.0,2.265061383570403e+18,,C9453FF3-186B-4555-A537-FFAEE43D85DE,/app/usage,com.brave.Browser,,
22628,11,1,196755172563954516,,,,,0,5,70720,0,1,7200,0,5,70718,1,8276368722376633518,6584185901589580638,2645.0,,,,,743024320.1185,743024320.1185,1.0,743024320.0,743024318.0,8.276368722376633e+18,,900D663D-D019-41DA-85D2-B16E5705CFFC,/app/usage,org.openvpn.client.app,,
22629,11,1,2682255193589119685,,,,,0,5,70774,0,1,7200,0,5,70720,1,2961235614696431925,6584185901589580638,2645.0,,,,,743024374.319735,743024374.319735,1.0,743024374.0,743024320.0,2.961235614696432e+18,,FCEB9D53-E3D0-4FCD-BE6E-8863E806ABB8,/app/usage,com.apple.finder,,
22630,11,1,6568932766089455832,,,,,0,5,72292,0,1,7200,0,5,70774,1,2265061383570402976,6584185901589580638,2645.0,,,,,743025892.312596,743025892.312596,1.0,743025892.0,743024374.0,2.265061383570403e+18,,E1477DF2-168E-4CED-84F1-3DBE9F6FD4B2,/app/usage,com.brave.Browser,,
22631,11,1,1142452163301640102,,,,,0,5,72292,0,0,7200,0,5,69832,2,1,-2475731913145812025,,,,,,743025892.337538,743025892.337538,1.0,743025892.0,743023432.0,1.0,,966E8E7A-B11F-4AA3-A6B5-D9FEF424E458,/display/isBacklit,,,
22632,11,1,-376201815441767097,,,,,0,5,72296,0,0,7200,0,5,72296,1,4625102430714171670,-635635896434291546,,,,,,743025896.989057,743025896.989616,1.0,743025896.654094,742421096.909513,4.625102430714171e+18,,2533B2EB-1807-45B7-829C-1F629E07901A,/knowledge-sync-addition-window/3B75B703-4E06-5939-9BF5-B43E5DDD01EA,Cloud(Up),,
22633,11,1,-494207448672672261,,,,,0,5,72297,0,0,7200,0,7,0,1,4625102430714171670,-635635896434291546,,,,,,743025897.306459,743025897.306459,1.0,743025897.303643,-63114076800.0,4.625102430714171e+18,,CCB7CF13-F90F-4ACB-8F97-76726EFA4590,/knowledge-sync-deletion-bookmark/3B75B703-4E06-5939-9BF5-B43E5DDD01EA,Cloud(Up),,
22634,11,1,7770358867267901181,,,,,0,5,72324,0,0,7200,0,5,72292,2,0,-2475731913145812025,,,,,,743025926.37877,743025926.37877,1.0,743025924.0,743025892.0,0.0,,22A25E08-8B33-4F23-BAE6-C3FD8CAB09B6,/display/isBacklit,,,
22635,11,1,-932361954869688924,,,,,0,5,72751,0,1,7200,0,5,72326,1,2265061383570402976,6584185901589580638,2645.0,,,,,743026351.262533,743026351.262533,1.0,743026351.0,743025926.0,2.265061383570403e+18,,0F8C6ED1-D4BB-4E7F-BFB2-800FFDC9C123,/app/usage,com.brave.Browser,,
22636,11,1,-3740851162756069413,,,,,0,5,72748,0,0,7200,0,5,72324,2,1,-2475731913145812025,,,,,,743026351.276333,743026351.276333,1.0,743026348.0,743025924.0,1.0,,DB2407D3-AC6A-43C4-8E94-7E3CC920BAB1,/display/isBacklit,,,
22637,11,1,4556441896597362190,,,,,0,6,27664,0,0,7200,0,5,72748,2,0,-2475731913145812025,,,,,,743067666.724771,743067666.724771,1.0,743067664.0,743026348.0,0.0,,9E3AEC09-1B4C-4169-A835-EBC217AD1EC2,/display/isBacklit,,,
22638,11,1,9115178056879404450,,,,,0,6,27664,0,0,7200,0,6,27664,2,1,-2475731913145812025,,,,,,743067666.736178,743067666.736178,1.0,743067664.0,743067664.0,1.0,,FF7D4DCF-A3A4-48DD-8122-9DD6CCDFA28F,/display/isBacklit,,,
22639,11,1,1895125108930124256,,,,,0,6,27664,0,0,7200,0,6,27664,2,0,-2475731913145812025,,,,,,743067666.76347,743067666.76347,1.0,743067664.0,743067664.0,0.0,,FB7C2A09-0898-4438-A3CE-1608390454C7,/display/isBacklit,,,
22640,11,1,6275569460202480641,,,,,0,6,27664,0,0,7200,0,6,27664,2,1,-2475731913145812025,,,,,,743067666.766572,743067666.766572,1.0,743067664.0,743067664.0,1.0,,D1BC5678-76B3-46D0-A278-0AC4212A17D9,/display/isBacklit,,,
22641,11,1,8892454344339469757,,,,,0,6,33068,0,0,7200,0,6,27664,2,0,-2475731913145812025,,,,,,743073069.715344,743073069.715344,1.0,743073068.0,743067664.0,0.0,,1067BACE-7A3F-444D-9646-0CD686213917,/display/isBacklit,,,
22642,11,1,4946978819529110173,,,,,0,6,33108,0,0,7200,0,6,33068,2,1,-2475731913145812025,,,,,,743073109.067725,743073109.067725,1.0,743073108.0,743073068.0,1.0,,4D38B683-0209-4BB0-A638-527103BBA199,/display/isBacklit,,,
22643,11,1,-7136213777405387220,,,,,0,6,33304,0,0,7200,0,6,33108,2,0,-2475731913145812025,,,,,,743073305.515905,743073305.515905,1.0,743073304.0,743073108.0,0.0,,EBFDAFFD-2ECA-4E29-90E5-28596CA004DF,/display/isBacklit,,,
22644,11,1,-6278885584591249495,,,,,0,6,33344,0,0,7200,0,6,33304,2,1,-2475731913145812025,,,,,,743073346.593902,743073346.593902,1.0,743073344.0,743073304.0,1.0,,84DBFC75-1F8C-4ECE-A079-10116583987E,/display/isBacklit,,,
22645,11,1,6617123438496511046,,,,,0,6,33360,0,0,7200,0,6,33344,2,0,-2475731913145812025,,,,,,743073361.649352,743073361.649352,1.0,743073360.0,743073344.0,0.0,,F818D688-5886-4766-A9B8-928A467167B2,/display/isBacklit,,,
22646,11,1,-6237393835001622446,,,,,0,6,33392,0,0,7200,0,6,33360,2,1,-2475731913145812025,,,,,,743073392.445861,743073392.445861,1.0,743073392.0,743073360.0,1.0,,60B6BE89-7028-44E7-A90B-62D6A6DEBD8C,/display/isBacklit,,,
22647,11,1,7423133175575845406,,,,,0,7,27328,0,0,7200,0,6,33392,2,0,-2475731913145812025,,,,,,743153728.882152,743153728.882152,1.0,743153728.0,743073392.0,0.0,,AC4C1BD0-CA2E-47DC-90D5-172EE0E96A84,/display/isBacklit,,,
22648,11,1,6266504625682238340,,,,,0,7,27328,0,0,7200,0,7,27328,2,1,-2475731913145812025,,,,,,743153728.894985,743153728.894985,1.0,743153728.0,743153728.0,1.0,,396BC0A5-1476-4DA1-A88C-8DB4EFAF35AB,/display/isBacklit,,,
22649,11,1,3047699575438094710,,,,,0,7,27328,0,0,7200,0,7,27328,2,0,-2475731913145812025,,,,,,743153728.970589,743153728.970589,1.0,743153728.0,743153728.0,0.0,,E34FF193-3D35-4BC7-9F55-DA392F16734C,/display/isBacklit,,,
22650,11,1,-6205193987275836727,,,,,0,7,27328,0,0,7200,0,7,27328,2,1,-2475731913145812025,,,,,,743153728.979732,743153728.979732,1.0,743153728.0,743153728.0,1.0,,9D2889BC-3507-4CCF-8709-F1FD3BA8A38B,/display/isBacklit,,,
22651,11,1,7914286720447043422,,,,,0,7,42260,0,0,7200,0,7,27328,2,0,-2475731913145812025,,,,,,743168663.096115,743168663.096115,1.0,743168660.0,743153728.0,0.0,,A0EFE2CE-4A7B-4EBC-96AF-5DFA901AA1D8,/display/isBacklit,,,
22652,11,1,4014369976837448580,,,,,0,7,42292,0,0,7200,0,7,42260,2,1,-2475731913145812025,,,,,,743168693.105222,743168693.105222,1.0,743168692.0,743168660.0,1.0,,22FF4B96-E2A2-4EC2-9D0B-D25A84B3E4EE,/display/isBacklit,,,
22653,11,1,-3721917707183305201,,,,,0,7,42292,0,0,7200,0,7,42292,2,0,-2475731913145812025,,,,,,743168694.120818,743168694.120818,1.0,743168692.0,743168692.0,0.0,,55D8B913-965E-43E9-A79B-44FFC57EC420,/display/isBacklit,,,
22654,11,1,3794533996496085060,,,,,0,7,42892,0,1,7200,0,7,42319,1,2265061383570402976,6584185901589580638,2645.0,,,,,743169292.734104,743169292.734104,1.0,743169292.0,743168719.0,2.265061383570403e+18,,7C840178-E4FC-4599-8948-7CA627A1EE15,/app/usage,com.brave.Browser,,
22655,11,1,-6033250426117255394,,,,,0,7,42892,0,1,7200,0,7,42892,1,-6393210559445685120,6584185901589580638,2645.0,,,,,743169292.950245,743169292.950245,1.0,743169292.0,743169292.0,1.2053533514263867e+19,,A85474CF-321B-4FBF-9D04-F5A2C48B85ED,/app/usage,com.electron.ollama,,
22656,11,1,3698491489672488292,,,,,0,7,42917,0,1,7200,0,7,42892,1,2265061383570402976,6584185901589580638,2645.0,,,,,743169317.864462,743169317.864462,1.0,743169317.0,743169292.0,2.265061383570403e+18,,368315E7-DADC-489C-99A9-299A912D8DA4,/app/usage,com.brave.Browser,,
22657,11,2,-1543543377274257341,,,,,0,7,42916,0,0,7200,0,7,42292,2,1,-2475731913145812025,,,,,,743169318.818599,743169318.818599,1.0,743169316.0,743168692.0,1.0,,1E3E701F-8BFC-43E3-873B-A032F8419B3B,/display/isBacklit,,,
22658,11,1,4540357696466110510,,,,,0,7,42918,0,1,7200,0,7,42917,1,2961235614696431925,6584185901589580638,2645.0,,,,,743169318.801275,743169318.801275,1.0,743169318.0,743169317.0,2.961235614696432e+18,,AA14BCBA-A90B-4588-A52C-CF7A60986FAB,/app/usage,com.apple.finder,,
22660,11,1,5425842328675488067,,,,,0,7,52450,0,1,7200,0,7,52444,1,8276368722376633518,6584185901589580638,2645.0,,,,,743178850.972124,743178850.972124,1.0,743178850.0,743178844.0,8.276368722376633e+18,,CE3CA01E-5177-486F-9A32-2781ABDAC275,/app/usage,org.openvpn.client.app,,
22661,11,1,-6605105060668884465,,,,,0,7,52469,0,1,7200,0,7,52452,1,-7822174565106464453,6584185901589580638,2645.0,,,,,743178869.642022,743178869.642022,1.0,743178869.0,743178852.0,1.0624569508603087e+19,,F63A6930-9FD2-4450-B7F8-17D9D7C2C0AC,/app/usage,ru.keepcoder.Telegram,,
22662,11,1,4746551547381001573,,,,,0,7,52471,0,1,7200,0,7,52469,1,8276368722376633518,6584185901589580638,2645.0,,,,,743178871.990521,743178871.990521,1.0,743178871.0,743178869.0,8.276368722376633e+18,,4BDF572E-D16B-434B-B4E3-6F937970A198,/app/usage,org.openvpn.client.app,,
22663,11,1,-2027488106872457031,,423.0,,,0,7,52472,0,1,7200,0,7,52472,1,2687269364483809848,-635635896434291546,16695.0,,,,,743178872.660507,743178872.660507,1.0,743178872.0,743178872.0,2.68726936448381e+18,,49A4935C-5FA8-449F-9D19-FBE73956AC19,/discoverability/signals,com.apple.Safari.user-opened-tab,,
22664,11,1,-3349523480224773412,,,,,0,7,52477,0,1,7200,0,7,52477,1,2939589157913874707,6584185901589580638,16696.0,,,,,743178877.722687,743178877.722687,1.0,743178877.0,743178877.0,2.939589157913875e+18,,9AA18170-765E-4EEB-8C45-2C174C54EA7C,/app/webUsage,com.apple.Safari,,
22665,11,1,8887635144135730620,,,,,0,7,52489,0,1,7200,0,7,52477,1,2939589157913874707,6584185901589580638,16697.0,,,,,743178889.125442,743178889.125442,1.0,743178889.0,743178877.0,2.939589157913875e+18,,F0A74675-57C1-42B6-A7EC-8BB7C4461409,/app/webUsage,com.apple.Safari,,
22666,11,1,5101760916793801266,,,,,0,7,52489,0,1,7200,0,7,52471,1,2939589157913874707,6584185901589580638,2645.0,,,,,743178889.134913,743178889.134913,1.0,743178889.0,743178871.0,2.939589157913875e+18,,2A5538C6-F009-41B2-909D-035AFA27FAFE,/app/usage,com.apple.Safari,,
22667,11,1,6671750525826811353,,,,,0,7,52489,0,1,7200,0,7,52489,1,2939589157913874707,6584185901589580638,16699.0,,,,,743178889.718689,743178889.718689,1.0,743178889.0,743178889.0,2.939589157913875e+18,,A2BB73D8-C820-4DE8-A5EE-E4FA4A7C2764,/app/webUsage,com.apple.Safari,,
22668,11,1,-2115352902327766375,,,,,0,7,52522,0,1,7200,0,7,52489,1,2265061383570402976,6584185901589580638,2645.0,,,,,743178922.828917,743178922.828917,1.0,743178922.0,743178889.0,2.265061383570403e+18,,19129E31-10CC-4B3F-B970-82BEA7DC52C0,/app/usage,com.brave.Browser,,
22669,11,1,-3829567512162240363,,,,,0,7,52526,0,1,7200,0,7,52522,1,-7822174565106464453,6584185901589580638,2645.0,,,,,743178926.947673,743178926.947673,1.0,743178926.0,743178922.0,1.0624569508603087e+19,,AC8087BA-3F83-40F9-9EF0-6123B9EFD6BF,/app/usage,ru.keepcoder.Telegram,,
22670,11,1,-6834482192144311428,,,,,0,7,52549,0,1,7200,0,7,52526,1,2265061383570402976,6584185901589580638,2645.0,,,,,743178949.224642,743178949.224642,1.0,743178949.0,743178926.0,2.265061383570403e+18,,49240219-73DA-491E-B043-54751E1F2598,/app/usage,com.brave.Browser,,
22671,11,1,-8258370874939226952,,,,,0,7,52582,0,1,7200,0,7,52549,1,-7822174565106464453,6584185901589580638,2645.0,,,,,743178982.97161,743178982.97161,1.0,743178982.0,743178949.0,1.0624569508603087e+19,,C6172685-D27F-4BF3-BC9C-2ACDBD83C153,/app/usage,ru.keepcoder.Telegram,,
22672,11,1,3979402200022106536,,,,,0,7,52604,0,1,7200,0,7,52582,1,2265061383570402976,6584185901589580638,2645.0,,,,,743179004.38728,743179004.38728,1.0,743179004.0,743178982.0,2.265061383570403e+18,,6F26DFA4-785F-4E17-A83E-4417BF789F74,/app/usage,com.brave.Browser,,
22673,11,1,8304535901934097527,,,,,0,7,52606,0,1,7200,0,7,52604,1,-7822174565106464453,6584185901589580638,2645.0,,,,,743179006.458724,743179006.458724,1.0,743179006.0,743179004.0,1.0624569508603087e+19,,FB3D221F-08C5-4978-B077-3E26FA6C51A2,/app/usage,ru.keepcoder.Telegram,,
22674,11,1,-2507680845169322755,,,,,0,7,52627,0,1,7200,0,7,52606,1,2265061383570402976,6584185901589580638,2645.0,,,,,743179027.344727,743179027.344727,1.0,743179027.0,743179006.0,2.265061383570403e+18,,A33D3D49-9147-4CA8-BBCE-8B3B5A2225AD,/app/usage,com.brave.Browser,,
22675,11,1,8379826029342507737,,,,,0,7,52653,0,1,7200,0,7,52627,1,-7822174565106464453,6584185901589580638,2645.0,,,,,743179053.534511,743179053.534511,1.0,743179053.0,743179027.0,1.0624569508603087e+19,,56CE6897-93F6-49DE-9C59-6CDFC2FB4A12,/app/usage,ru.keepcoder.Telegram,,
22676,11,1,-9031952936107198498,,,,,0,7,52670,0,1,7200,0,7,52653,1,2265061383570402976,6584185901589580638,2645.0,,,,,743179070.849164,743179070.849164,1.0,743179070.0,743179053.0,2.265061383570403e+18,,1EE516D2-71EC-4A03-B890-7A7AF2A56505,/app/usage,com.brave.Browser,,
22677,11,1,3205832426126967355,,,,,0,7,52676,0,1,7200,0,7,52670,1,-7822174565106464453,6584185901589580638,2645.0,,,,,743179076.748477,743179076.748477,1.0,743179076.0,743179070.0,1.0624569508603087e+19,,26200464-532F-4296-96BD-31094051333A,/app/usage,ru.keepcoder.Telegram,,
22678,11,1,8248635281253246172,,,,,0,2,61593,0,1,7200,0,2,61520,1,2265061383570402976,6584185901589580638,2645.0,,,,,743360793.378619,743360793.378619,1.0,743360793.0,743360720.0,2.265061383570403e+18,,3B67319E-2374-46CE-BE48-6AAD34540DFE,/app/usage,com.brave.Browser,,
22679,11,1,629823743227658237,,,,,0,2,61631,0,1,7200,0,2,61593,1,4674431735322325019,6584185901589580638,2645.0,,,,,743360832.049895,743360832.049895,1.0,743360831.0,743360793.0,4.674431735322325e+18,,A98A7C95-34D0-4DB0-B556-6D1A6B0F2ABD,/app/usage,com.googlecode.iterm2,,
22680,11,1,6586135402382783893,,,,,0,2,61763,0,1,7200,0,2,61631,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743360963.271348,743360963.271348,1.0,743360963.0,743360831.0,1.5031132373507439e+19,,7B27CBB2-FE92-4A90-8E11-3CC5F3EDAC56,/app/usage,com.microsoft.VSCode,,
